loss,mse,val_loss,val_mse
0.14223743975162506,0.026139328256249428,0.09529935568571091,0.010744045488536358
0.09066098928451538,0.009415946900844574,0.0887497067451477,0.008626746945083141
0.08634385466575623,0.008023939095437527,0.08597609400749207,0.007756438106298447
0.08430386334657669,0.007369638420641422,0.08449389040470123,0.0072583784349262714
0.08325930684804916,0.0070358398370444775,0.08373184502124786,0.007056156173348427
0.0825454518198967,0.0068086679093539715,0.08297127485275269,0.006782261189073324
0.0819576233625412,0.006621351465582848,0.0824502632021904,0.006608000956475735
0.08153699338436127,0.006486073136329651,0.08223889023065567,0.0065190051682293415
0.08118509501218796,0.0063730101101100445,0.08224758505821228,0.006560674402862787
0.08093401789665222,0.006291789468377829,0.08212243765592575,0.0065516699105501175
0.08066398650407791,0.006205447483807802,0.08143628388643265,0.006303456611931324
0.08045073598623276,0.006138330325484276,0.08111494034528732,0.006185593549162149
0.08021575957536697,0.006063789129257202,0.08191068470478058,0.006396922282874584
0.08009055256843567,0.006024110596626997,0.08106992393732071,0.0061968243680894375
0.0799092948436737,0.005968102719634771,0.08071688562631607,0.00607382133603096
0.07978323847055435,0.005928278900682926,0.08130387961864471,0.006280864123255014
0.07966180890798569,0.005890576634556055,0.08047321438789368,0.005993995815515518
0.07954991608858109,0.005855046212673187,0.0804917961359024,0.005989864934235811
0.0794392004609108,0.0058215307071805,0.08016467094421387,0.005880300886929035
0.07936793565750122,0.0057990215718746185,0.08060742914676666,0.0060057430528104305
0.07927723973989487,0.005770695861428976,0.08031881600618362,0.005907551851123571
0.07918362319469452,0.005742752458900213,0.08033733069896698,0.005906485952436924
0.07912145555019379,0.0057210903614759445,0.08004658669233322,0.005825877655297518
0.07904994487762451,0.0057003372348845005,0.0798625648021698,0.00578283192589879
0.07898012548685074,0.005678646266460419,0.07985855638980865,0.005792168900370598
0.07895774394273758,0.005671769380569458,0.0797547996044159,0.005764291156083345
0.07884624600410461,0.0056372894905507565,0.08016043901443481,0.005853175651282072
0.07880540192127228,0.005624693352729082,0.07966131716966629,0.005723156966269016
0.0787852481007576,0.005618245340883732,0.08032572269439697,0.00588119775056839
0.07872719317674637,0.005600309930741787,0.07966392487287521,0.005744367837905884
0.07867591083049774,0.005585048347711563,0.08025939762592316,0.005941994022578001
0.07861889898777008,0.005567075219005346,0.07947397232055664,0.005664466414600611
0.07860243320465088,0.005561674479395151,0.07985509186983109,0.00576803321018815
0.07857036590576172,0.005551545415073633,0.07957181334495544,0.005692316219210625
0.07852047681808472,0.005536052864044905,0.0794367864727974,0.005640116054564714
0.07849211990833282,0.005528280045837164,0.07927534729242325,0.005606396123766899
0.07847607135772705,0.00552285136654973,0.07957583665847778,0.005676743108779192
0.07838864624500275,0.005496519152075052,0.07940912991762161,0.005635281093418598
0.07839204370975494,0.005496548488736153,0.07963597029447556,0.005689630284905434
0.07836829125881195,0.00548956822603941,0.0793619379401207,0.005651929881423712
0.078327476978302,0.00547779118642211,0.0791768804192543,0.0055845449678599834
0.07826338708400726,0.005456415005028248,0.07990477979183197,0.005763548891991377
0.07825618982315063,0.0054559786804020405,0.0791882872581482,0.005564121063798666
0.07820755988359451,0.005441030953079462,0.07920819520950317,0.005567858926951885
0.07819067686796188,0.005435275379568338,0.07923786342144012,0.005577138625085354
0.07815174013376236,0.005424192640930414,0.07902263849973679,0.005535620730370283
0.0781133770942688,0.005411915015429258,0.07932059466838837,0.005592665635049343
0.07808083295822144,0.00540229631587863,0.07902149856090546,0.005519849248230457
0.07807300984859467,0.0053995149210095406,0.07928644865751266,0.005590793676674366
0.0780370682477951,0.005389198660850525,0.07962887734174728,0.005684362258762121
0.07803864777088165,0.005390184465795755,0.07897158712148666,0.005520899314433336
0.07801360636949539,0.00538261653855443,0.07926544547080994,0.005581305827945471
0.07797344028949738,0.005369582213461399,0.07892689853906631,0.005525271873921156
0.07795437425374985,0.005363789387047291,0.07902570068836212,0.00551302544772625
0.07792199403047562,0.00535386148840189,0.0787602961063385,0.005471063312143087
0.07790699601173401,0.00534931942820549,0.07910943031311035,0.005530718248337507
0.07788759469985962,0.005344593897461891,0.07886924594640732,0.00547871645539999
0.07786042988300323,0.005334768909960985,0.07881641387939453,0.005456563085317612
0.07786218822002411,0.0053358133882284164,0.07878182083368301,0.005471297539770603
0.07780411094427109,0.005317895207554102,0.07877371460199356,0.005452863872051239
0.07781688123941422,0.005322829820215702,0.07909459620714188,0.005578253418207169
0.07781883329153061,0.0053231315687298775,0.07885865122079849,0.005455664824694395
0.07781856507062912,0.005322323180735111,0.07902713119983673,0.005569306667894125
0.07774035632610321,0.005299523938447237,0.07869274169206619,0.005415391176939011
0.07777798920869827,0.005310493055731058,0.07899316400289536,0.005500581581145525
0.0777447447180748,0.0053003751672804356,0.07864245772361755,0.0054147508926689625
0.0777219906449318,0.0052935536950826645,0.07904276996850967,0.005516884382814169
0.0777147188782692,0.00529122818261385,0.07900320738554001,0.0055040521547198296
0.07771942019462585,0.005293569061905146,0.07930707931518555,0.0056684743613004684
0.07768487185239792,0.005283050239086151,0.07859551906585693,0.005396961700171232
0.07768676429986954,0.005283143371343613,0.07883515954017639,0.005501402076333761
0.07768191397190094,0.0052824667654931545,0.078765869140625,0.005446625407785177
0.07768257707357407,0.005282250232994556,0.07995447516441345,0.005855112802237272
0.07766318321228027,0.005276813171803951,0.07873012125492096,0.005433065816760063
0.07762469351291656,0.005265024024993181,0.07855024188756943,0.005376935005187988
0.07763612270355225,0.005268115550279617,0.07856108993291855,0.005398894660174847
0.0776309221982956,0.005267356522381306,0.07847720384597778,0.005383632145822048
0.07760825008153915,0.005260875448584557,0.07857030630111694,0.005412418395280838
0.0776013433933258,0.005258348770439625,0.07998713850975037,0.0058895256370306015
0.07761764526367188,0.005264476872980595,0.07878728210926056,0.005478037521243095
0.07755836844444275,0.005247041583061218,0.07857269793748856,0.005388614255934954
0.0775958001613617,0.005258067045360804,0.07944051176309586,0.0056250737980008125
0.07756934314966202,0.005250418093055487,0.07839891314506531,0.005344271659851074
0.0775715783238411,0.005251176189631224,0.07854338735342026,0.005382511764764786
0.07754621654748917,0.005242857150733471,0.0789262056350708,0.005475480109453201
0.07752661406993866,0.005238196346908808,0.07879199087619781,0.005447612144052982
0.07757377624511719,0.005252560134977102,0.07845453917980194,0.005381519440561533
0.0775161162018776,0.005234680604189634,0.07843904942274094,0.005363744217902422
0.07751806825399399,0.00523562915623188,0.07853206992149353,0.005367997568100691
0.07752661406993866,0.00523774279281497,0.07851377874612808,0.005377356428653002
0.07750992476940155,0.00523354671895504,0.07961148768663406,0.005679675377905369
0.07750292867422104,0.005231086630374193,0.0792069286108017,0.0056164986453950405
0.07751279324293137,0.005234817508608103,0.07838458567857742,0.0053414395079016685
0.07747684419155121,0.005222679115831852,0.07863041013479233,0.005400427151471376
0.07751413434743881,0.005235032178461552,0.07839098572731018,0.005347952712327242
0.07746033370494843,0.005218286067247391,0.07860901951789856,0.005437329411506653
0.07749009132385254,0.005228010006248951,0.0784573182463646,0.005371800158172846
0.07745405286550522,0.005216639954596758,0.07888244837522507,0.005527574568986893
0.07744559645652771,0.00521456403657794,0.07857342064380646,0.005419475957751274
0.07748284190893173,0.005226495675742626,0.07879261672496796,0.005497687961906195
0.07745382189750671,0.00521777244284749,0.07841262221336365,0.005345221143215895
0.07744661718606949,0.005215367302298546,0.07850507646799088,0.005401746369898319
0.07742200046777725,0.00520858820527792,0.07836879044771194,0.005346545949578285
0.07743258029222488,0.005211447831243277,0.07837054878473282,0.005333931650966406
0.07744248956441879,0.005214246921241283,0.07846737653017044,0.0053573474287986755
0.07742290943861008,0.0052087027579545975,0.07857263088226318,0.005416747648268938
0.07740853726863861,0.0052041951566934586,0.0793006420135498,0.005679965950548649
0.07743611931800842,0.005213368684053421,0.07849140465259552,0.0053583537228405476
0.07739967107772827,0.005202112253755331,0.07836808264255524,0.005351156461983919
0.07740642130374908,0.005204571411013603,0.07834036648273468,0.005315931048244238
0.0774017721414566,0.005203249864280224,0.07838668674230576,0.005329583305865526
0.0773814395070076,0.005196807906031609,0.07856205850839615,0.0053748819045722485
0.0774109810590744,0.005205822177231312,0.07850897312164307,0.0054146908223629
0.07740573585033417,0.005204173736274242,0.07849254459142685,0.00536744762212038
0.07738333195447922,0.005197098944336176,0.07908464223146439,0.0056019071489572525
0.07737874984741211,0.005196056328713894,0.07825762033462524,0.005301692057400942
0.07736250758171082,0.0051914057694375515,0.07837989926338196,0.005329229403287172
0.0773741826415062,0.005195445381104946,0.07835432142019272,0.005321420729160309
0.07738938182592392,0.0051999217830598354,0.07849106192588806,0.00538586126640439
0.07734674215316772,0.005186923313885927,0.07837893068790436,0.0053544966503977776
0.07734329253435135,0.005185868591070175,0.07938475906848907,0.005700507666915655
0.07735951989889145,0.005190755240619183,0.07836077362298965,0.005326801910996437
0.07735858112573624,0.005190365947782993,0.07828757911920547,0.005296441726386547
0.07735919952392578,0.005191057920455933,0.07854330539703369,0.005376154091209173
0.07733213156461716,0.005182737950235605,0.07883889973163605,0.0055087837390601635
0.0773731991648674,0.005194901954382658,0.07817087322473526,0.0052865538746118546
0.07733902335166931,0.0051850671879947186,0.07825334370136261,0.005312602501362562
0.07733207195997238,0.005183101166039705,0.07828687131404877,0.005321132484823465
0.07731979340314865,0.0051790825091302395,0.07845455408096313,0.0053518302738666534
0.07732769846916199,0.005181987304240465,0.07969082146883011,0.00580283347517252
0.07733020186424255,0.00518197612836957,0.07918132096529007,0.005550079047679901
0.07733919471502304,0.005184963345527649,0.07850058376789093,0.0054037137888371944
0.07730993628501892,0.005175942555069923,0.0785452127456665,0.005415006075054407
0.07730239629745483,0.005174016579985619,0.07827300578355789,0.005315025337040424
0.07730188965797424,0.005173420999199152,0.07824447751045227,0.005299938376992941
0.07732343673706055,0.0051809255965054035,0.07863789051771164,0.0054574813693761826
